gene_id	Neu3h_R1
ENSG00000069849.7	18.55539165
ENSG00000069869.12	1.367660036
ENSG00000069943.6	3.408442006
ENSG00000069956.8	1.946173509
ENSG00000069966.15	0.644799389
ENSG00000069974.12	13.5944127
ENSG00000069998.9	3.981989968
ENSG00000070010.15	14.56512453
ENSG00000070018.5	1.02893213
ENSG00000070061.11	5.642863589
ENSG00000070081.12	136.6969796
ENSG00000070087.10	0.101406984
ENSG00000070159.10	0.0266828
ENSG00000070190.9	0.617350999
ENSG00000070214.12	2.81810584
ENSG00000070269.10	3.046386377
ENSG00000070366.10	3.596852223
ENSG00000070367.12	3.719277949
ENSG00000070371.12	5.441348038
ENSG00000070404.6	1.869065056
ENSG00000070413.15	6.218595594
ENSG00000070423.14	11.38937992
ENSG00000070444.11	7.095967101
ENSG00000070476.11	11.17289613
ENSG00000070495.11	2.949215282
ENSG00000070501.8	8.751656493
ENSG00000070540.9	0.657902256
ENSG00000070610.11	7.173579805
ENSG00000070614.11	3.362203071
ENSG00000070669.13	15.55453071
ENSG00000070718.8	3.194132397
ENSG00000070731.6	0.045744009
ENSG00000070756.10	1295.688499
ENSG00000070759.13	0.760132947
ENSG00000070761.4	12.50172432
ENSG00000070770.5	18.66564213
ENSG00000070778.9	0.031478074
ENSG00000070785.13	5.255157373
ENSG00000070814.14	11.1201319
ENSG00000070831.12	16.25263463
ENSG00000070882.9	2.469444322
ENSG00000070950.6	2.098769412
ENSG00000070961.11	5.628496013
ENSG00000071051.10	3.990195318
ENSG00000071054.12	5.227082203
ENSG00000071073.9	1.48317158
ENSG00000071082.7	192.5526034
ENSG00000071127.13	43.58901488
ENSG00000071189.18	4.586827943
ENSG00000071205.8	0.90083376
ENSG00000071242.8	1.186546629
ENSG00000071243.12	2.355168508
ENSG00000071246.7	0.398327125
ENSG00000071282.8	0.060401604
ENSG00000071462.8	14.11415072
ENSG00000071537.10	9.59517357
ENSG00000071539.10	3.63093854
ENSG00000071553.13	8.434122742
ENSG00000071564.11	21.55531426
ENSG00000071575.8	0.303326888
ENSG00000071626.13	31.45559942
ENSG00000071655.14	5.452927402
ENSG00000071794.12	2.907517058
ENSG00000071859.11	2.294010167
ENSG00000071889.13	4.320507119
ENSG00000071894.11	45.49051401
ENSG00000071967.8	3.02637208
ENSG00000071994.7	17.68877437
ENSG00000072042.9	3.201026439
ENSG00000072062.10	9.716917259
ENSG00000072071.13	0.435691442
ENSG00000072110.10	13.06471069
ENSG00000072121.12	6.343225355
ENSG00000072133.7	0.037463212
ENSG00000072134.12	0.672953514
ENSG00000072135.9	17.04608156
ENSG00000072195.11	0.122804533
ENSG00000072210.15	1.465469032
ENSG00000072274.9	17.93443046
ENSG00000072310.13	12.68356529
ENSG00000072364.9	6.249627938
ENSG00000072401.11	1.250355382
ENSG00000072415.5	0.390377175
ENSG00000072422.13	0.767525297
ENSG00000072501.14	25.22072224
ENSG00000072506.9	11.01026872
ENSG00000072518.17	6.231784012
ENSG00000072571.16	2.485555724
ENSG00000072609.14	8.797436195
ENSG00000072682.15	0.303808315
ENSG00000072694.15	0.40034534
ENSG00000072736.15	6.268817828
ENSG00000072756.13	3.551270859
ENSG00000072778.16	32.29959905
ENSG00000072786.9	21.33972364
ENSG00000072803.14	2.901945304
ENSG00000072818.8	13.15087131
ENSG00000072832.11	0.121463743
ENSG00000072849.7	4.149531826
ENSG00000072952.15	0.004027306
ENSG00000072958.5	5.679474824
ENSG00000073008.11	1.351379489
ENSG00000073050.8	8.637056991
ENSG00000073060.12	16.52806628
ENSG00000073111.10	24.65189578
ENSG00000073150.10	0.170393076
ENSG00000073169.10	1.803773132
ENSG00000073331.14	1.767833011
ENSG00000073350.10	0.892540709
ENSG00000073417.11	2.315392048
ENSG00000073536.14	2.163184585
ENSG00000073578.13	10.08685038
ENSG00000073584.15	24.7609289
ENSG00000073605.15	3.866505403
ENSG00000073614.8	13.5577984
ENSG00000073712.10	0.299151072
ENSG00000073737.13	0.348055587
ENSG00000073756.8	0.02973478
ENSG00000073792.12	0.085902201
ENSG00000073803.10	9.825481147
ENSG00000073849.11	3.134492076
ENSG00000073861.2	0.095203066
ENSG00000073905.8	3.788997097
ENSG00000073910.16	2.83172917
ENSG00000073921.14	17.97453444
ENSG00000074054.14	4.82192608
ENSG00000074071.10	60.23004974
ENSG00000074181.5	0.390965213
ENSG00000074201.5	59.88376896
ENSG00000074211.10	0.087776012
ENSG00000074219.10	0.024347464
ENSG00000074266.14	4.437036468
ENSG00000074317.7	0.032154853
ENSG00000074319.9	19.86165466
ENSG00000074356.13	6.251591593
ENSG00000074370.14	27.42039155
ENSG00000074416.10	1.216286144
ENSG00000074582.9	8.895949996
ENSG00000074603.15	11.16492149
ENSG00000074621.10	2.377602684
ENSG00000074657.10	0.235118091
ENSG00000074695.5	63.03096765
ENSG00000074696.9	6.698918461
ENSG00000074706.10	1.683561132
ENSG00000074755.11	4.129468499
ENSG00000074800.10	347.09677
ENSG00000074842.4	16.63926426
ENSG00000074855.7	0.09160088
ENSG00000074935.10	6.358106593
ENSG00000075089.6	1.296042195
ENSG00000075131.6	2.912095937
ENSG00000075142.10	6.993410004
ENSG00000075151.16	12.7911227
ENSG00000075188.5	5.214470197
ENSG00000075218.15	3.01273506
ENSG00000075223.10	0.031331863
ENSG00000075234.13	0.867193681
ENSG00000075239.10	33.35142157
ENSG00000075240.13	7.37281782
ENSG00000075275.13	0.388734167
ENSG00000075292.15	16.6962874
ENSG00000075303.9	5.082775649
ENSG00000075336.8	10.92588485
ENSG00000075340.19	1.129660368
ENSG00000075388.3	0.450310768
ENSG00000075391.13	0.649772862
ENSG00000075399.9	2.145063002
ENSG00000075407.14	3.640939685
ENSG00000075413.14	16.66279544
ENSG00000075415.9	49.86920169
ENSG00000075420.9	24.49787937
ENSG00000075426.8	10.40260176
ENSG00000075539.10	13.79263595
ENSG00000075568.13	7.240306484
ENSG00000075618.14	0.840280907
ENSG00000075624.10	1531.624925
ENSG00000075651.12	1.370350789
ENSG00000075702.13	3.159147612
ENSG00000075711.17	15.59706345
ENSG00000075785.9	126.3221865
ENSG00000075790.7	2.134905228
ENSG00000075826.13	18.35131063
ENSG00000075856.8	16.89763543
ENSG00000075884.9	11.29510707
ENSG00000075914.9	4.129282446
ENSG00000075945.9	0.826264078
ENSG00000075975.12	3.858747519
ENSG00000076003.4	13.242392
ENSG00000076043.6	18.64500427
ENSG00000076053.7	3.488726846
ENSG00000076108.8	30.03722396
ENSG00000076201.11	3.990784987
ENSG00000076242.11	5.419730693
ENSG00000076248.7	11.26889909
ENSG00000076258.6	0.306294636
ENSG00000076321.7	2.463637804
ENSG00000076351.9	0.065785687
ENSG00000076356.6	0.027117895
ENSG00000076382.13	19.04183433
ENSG00000076513.13	7.687322636
ENSG00000076554.12	3.679282172
ENSG00000076555.12	1.353806836
ENSG00000076604.11	0.754569604
ENSG00000076641.4	1.810300899
ENSG00000076650.3	1.876043541
ENSG00000076662.6	24.37534707
ENSG00000076685.15	32.6838973
ENSG00000076716.8	0.041363091
ENSG00000076770.11	1.575535883
ENSG00000076864.16	0.522543269
ENSG00000076924.8	5.140763475
ENSG00000076928.14	21.07314894
ENSG00000076944.11	65.27500069
ENSG00000076984.14	4.618471262
ENSG00000077044.6	4.053120907
ENSG00000077097.10	27.77092369
ENSG00000077147.11	9.987269764
ENSG00000077150.14	0.829403059
ENSG00000077152.6	10.68837345
ENSG00000077157.17	6.174665913
ENSG00000077232.13	2.8806261
ENSG00000077235.14	6.140775304
ENSG00000077238.10	1.029592434
ENSG00000077254.11	5.04496904
ENSG00000077312.5	44.92701439
ENSG00000077348.5	25.70021685
ENSG00000077380.12	10.10855344
ENSG00000077420.12	3.65622309
ENSG00000077454.12	18.29985659
ENSG00000077458.9	7.616876704
ENSG00000077463.11	3.513842647
ENSG00000077514.5	5.940026378
ENSG00000077549.14	62.02248865
ENSG00000077585.10	1.991548851
ENSG00000077684.12	3.88790515
ENSG00000077713.15	0.674839809
ENSG00000077721.12	10.90553058
ENSG00000077782.16	3.592421662
ENSG00000077942.14	0.120609472
ENSG00000077984.5	70.87205947
ENSG00000078018.16	0.039644455
ENSG00000078043.12	13.76696476
ENSG00000078061.9	10.53399318
ENSG00000078070.8	7.274232506
ENSG00000078081.4	0.143935608
ENSG00000078098.10	0.040672889
ENSG00000078124.8	1.847090426
ENSG00000078140.10	14.02731447
ENSG00000078142.8	7.825598055
ENSG00000078177.10	0.726063927
ENSG00000078237.5	0.887042072
ENSG00000078246.12	1.782502072
ENSG00000078269.10	0.67124282
ENSG00000078295.12	0.029389723
ENSG00000078304.16	23.08722804
ENSG00000078319.8	1.539921076
ENSG00000078369.14	65.71442415
ENSG00000078399.12	0.125925018
ENSG00000078401.6	0.059692351
ENSG00000078403.13	5.821870491
ENSG00000078487.14	3.448601424
ENSG00000078596.7	11.68408598
ENSG00000078618.16	50.80485282
ENSG00000078668.10	14.35947454
ENSG00000078674.14	39.82912126
ENSG00000078687.13	5.276331088
ENSG00000078699.18	4.115092639
ENSG00000078747.9	4.723116399
ENSG00000078804.9	0.918395045
ENSG00000078808.13	19.12779989
ENSG00000078902.12	6.336516029
ENSG00000078967.9	2.9944205
ENSG00000079102.13	0.019625296
ENSG00000079134.8	16.54858978
ENSG00000079150.14	1.4859849
ENSG00000079215.10	0.138249401
ENSG00000079246.12	32.23262192
ENSG00000079257.4	0.910418572
ENSG00000079263.15	1.137482286
ENSG00000079277.16	14.63095282
ENSG00000079308.13	0.782958555
ENSG00000079313.8	16.62347356
ENSG00000079332.11	12.82424894
ENSG00000079335.14	0.713929818
ENSG00000079337.12	0.111087777
ENSG00000079385.18	0.849437257
ENSG00000079387.10	3.765831635
ENSG00000079393.17	0.086482298
ENSG00000079432.4	6.319164423
ENSG00000079435.6	0.408077987
ENSG00000079459.9	36.20445041
ENSG00000079462.4	10.43017261
ENSG00000079482.12	0.419281516
ENSG00000079616.9	11.47576853
ENSG00000079691.16	0.085557168
ENSG00000079739.12	4.434487706
ENSG00000079785.11	5.809532632
ENSG00000079805.13	35.38302178
ENSG00000079819.13	0.448513992
ENSG00000079950.10	2.683323581
ENSG00000079974.14	1.726214454
ENSG00000079999.10	8.408863297
ENSG00000080189.11	9.686100357
ENSG00000080200.6	0.635455538
ENSG00000080298.12	3.456484608
ENSG00000080345.14	5.595939873
ENSG00000080371.5	6.709454907
ENSG00000080503.16	18.74823567
ENSG00000080546.10	1.533270322
ENSG00000080561.10	0.061928632
ENSG00000080603.13	22.40792495
ENSG00000080608.9	10.51391132
ENSG00000080709.11	0.564942722
ENSG00000080802.15	11.65367283
ENSG00000080815.15	4.16190073
ENSG00000080819.3	3.47965895
ENSG00000080822.13	5.490883399
ENSG00000080823.18	2.315387962
ENSG00000080824.15	107.5825652
ENSG00000080839.8	9.913626297
ENSG00000080845.14	1.828379591
ENSG00000080854.11	0.352423382
ENSG00000080947.11	0.099705906
ENSG00000080986.9	3.418172041
ENSG00000081014.7	1.068593417
ENSG00000081019.10	2.639481288
ENSG00000081041.8	0.212819323
ENSG00000081059.16	0.032717085
ENSG00000081087.11	1.694583752
ENSG00000081154.8	13.72188498
ENSG00000081177.15	0.521124743
ENSG00000081189.10	0.557085857
ENSG00000081237.15	1.72153787
ENSG00000081307.9	5.149111181
ENSG00000081320.7	2.402411284
ENSG00000081386.9	1.281672288
ENSG00000081479.9	0.05122285
ENSG00000081665.10	8.003110837
ENSG00000081692.9	1.022906883
ENSG00000081721.8	4.645107474
ENSG00000081760.13	1.432752209
ENSG00000081791.5	5.164144123
ENSG00000081870.8	11.06312004
ENSG00000081913.10	1.876001971
ENSG00000082014.13	0.821967799
ENSG00000082068.5	7.84193086
ENSG00000082074.12	14.66592734
ENSG00000082146.9	0.748934772
ENSG00000082153.14	5.803926144
ENSG00000082196.17	3.011837393
ENSG00000082212.8	18.85806494
ENSG00000082213.14	3.583863654
ENSG00000082258.9	2.826239997
ENSG00000082269.13	1.744159677
ENSG00000082397.12	22.20401137
ENSG00000082458.8	0.310255384
ENSG00000082515.13	21.97841602
ENSG00000082516.8	1.856824786
ENSG00000082641.12	36.92239319
ENSG00000082701.11	7.920939886
ENSG00000082781.8	0.203263877
ENSG00000082805.16	7.276095973
ENSG00000082898.13	26.67621817
ENSG00000082996.16	1.125178827
ENSG00000083093.6	3.496885313
ENSG00000083097.11	0.533103502
ENSG00000083099.7	2.519206906
ENSG00000083123.11	2.738956278
ENSG00000083168.6	10.73892881
ENSG00000083223.14	6.906033715
ENSG00000083290.16	0.535536491
ENSG00000083307.7	0.099604238
ENSG00000083312.14	3.814108966
ENSG00000083444.13	7.217918167
ENSG00000083454.18	1.565699409
ENSG00000083457.8	2.049429723
ENSG00000083520.11	5.506676109
ENSG00000083535.12	3.531079684
ENSG00000083544.10	1.311395605
ENSG00000083635.7	1.638450264
ENSG00000083642.15	18.43723931
ENSG00000083720.9	6.452729562
ENSG00000083750.9	1.412762225
ENSG00000083799.14	2.425249759
ENSG00000083807.6	7.409322654
ENSG00000083812.8	2.125274869
ENSG00000083814.9	2.314290253
ENSG00000083828.12	8.660979089
ENSG00000083838.12	1.559743828
ENSG00000083844.7	4.79489998
ENSG00000083845.5	59.84891488
ENSG00000083857.10	9.821246626
ENSG00000083937.5	1.592539019
ENSG00000084070.8	7.849711206
ENSG00000084072.13	5.148751476
ENSG00000084073.5	2.963877772
ENSG00000084090.10	14.71476833
ENSG00000084092.6	4.348157538
ENSG00000084093.12	9.842446968
ENSG00000084110.7	1.106434833
ENSG00000084112.11	1.973230843
ENSG00000084207.12	46.9153169
ENSG00000084234.13	44.54699872
ENSG00000084444.10	1.112029104
ENSG00000084463.4	14.85105146
ENSG00000084623.8	10.24384238
ENSG00000084628.6	0.755888251
ENSG00000084636.14	0.028965741
ENSG00000084652.12	10.09432322
ENSG00000084676.12	2.639707933
ENSG00000084693.12	2.023303594
ENSG00000084731.10	0.578055898
ENSG00000084733.7	8.79691928
ENSG00000084754.7	29.95360033
ENSG00000084764.7	0.207823708
ENSG00000084774.10	11.81579313
ENSG00000085063.11	10.94304568
ENSG00000085117.8	9.324821408
ENSG00000085185.12	2.387007145
ENSG00000085224.17	9.825856564
ENSG00000085265.7	1.094634631
ENSG00000085274.12	1.524658751
ENSG00000085365.14	1.496703607
ENSG00000085377.10	5.713346881
ENSG00000085382.8	1.350105057
ENSG00000085415.12	12.90310255
ENSG00000085433.12	1.858270234
ENSG00000085449.11	3.216766933
ENSG00000085465.12	1.886211146
ENSG00000085491.12	0.887040657
ENSG00000085511.16	6.738019973
ENSG00000085514.12	2.169191857
ENSG00000085563.11	0.561357112
ENSG00000085644.10	4.629567705
ENSG00000085662.10	0.703059959
ENSG00000085719.8	0.695241185
ENSG00000085733.12	0.649626385
ENSG00000085760.11	10.0974156
ENSG00000085788.10	6.034968762
ENSG00000085831.12	0.101612922
ENSG00000085832.13	5.004409878
ENSG00000085840.9	4.157388971
ENSG00000085871.5	23.59320601
ENSG00000085872.11	14.13281249
ENSG00000085978.18	3.241344879
ENSG00000085982.10	2.874505544
ENSG00000085998.10	3.366290636
ENSG00000085999.8	4.027222204
ENSG00000086015.17	4.069699789
ENSG00000086061.12	12.25975185
ENSG00000086062.9	5.253981202
ENSG00000086065.10	2.772992203
ENSG00000086102.15	6.529988833
ENSG00000086189.6	1.504150501
ENSG00000086200.13	2.083709005
ENSG00000086232.9	23.10901072
ENSG00000086288.8	0.038608097
ENSG00000086289.8	1.447838074
ENSG00000086300.12	1.192846878
ENSG00000086475.11	1.991630656
ENSG00000086504.12	16.65075165
ENSG00000086544.2	0.778258834
ENSG00000086548.8	1.022399256
ENSG00000086589.8	15.66382688
ENSG00000086598.7	33.35390453
ENSG00000086619.10	1.423934576
ENSG00000086666.15	5.073761196
ENSG00000086712.9	3.339599772
ENSG00000086730.13	18.46666527
ENSG00000086758.12	30.55443421
ENSG00000086827.5	2.361142061
ENSG00000086848.11	7.835414363
ENSG00000087008.12	2.489797374
ENSG00000087053.15	3.007137326
ENSG00000087074.7	10.86982492
ENSG00000087076.5	0.004091792
ENSG00000087077.8	5.209736171
ENSG00000087085.10	0.008846422
ENSG00000087086.10	440.5746044
ENSG00000087087.15	41.26025853
ENSG00000087088.16	7.450407679
ENSG00000087095.9	2.926175942
ENSG00000087111.17	10.14776356
ENSG00000087152.12	12.85150179
ENSG00000087157.15	3.984390067
ENSG00000087191.9	17.16741244
ENSG00000087206.13	9.426358567
ENSG00000087245.9	12.69243751
ENSG00000087253.8	13.63836708
ENSG00000087263.13	4.756329636
ENSG00000087266.12	8.131303682
ENSG00000087269.12	23.54641684
ENSG00000087274.13	28.76565339
ENSG00000087299.8	1.901689471
ENSG00000087301.5	0.80308343
ENSG00000087302.5	159.557655
ENSG00000087303.13	0.408473843
ENSG00000087338.4	3.714422496
ENSG00000087365.11	51.61910624
ENSG00000087448.6	1.060779619
ENSG00000087460.20	97.59609558
ENSG00000087470.14	7.18990889
ENSG00000087502.14	18.95307341
ENSG00000087586.14	6.437881885
ENSG00000087589.13	1.007998228
ENSG00000087842.7	0.141763661
ENSG00000087884.11	3.604547848
ENSG00000087903.9	4.420802496
ENSG00000087995.12	1.605472584
ENSG00000088035.12	1.328316388
ENSG00000088038.14	0.681777494
ENSG00000088179.5	1.024687351
ENSG00000088205.9	22.47877139
ENSG00000088247.12	79.40991253
ENSG00000088256.5	0.406614269
ENSG00000088280.15	0.057954949
ENSG00000088298.9	5.431025422
ENSG00000088305.15	0.329112545
ENSG00000088325.12	9.103847377
ENSG00000088340.12	0.079183422
ENSG00000088356.5	2.619146857
ENSG00000088367.17	0.084835105
ENSG00000088387.14	0.214691436
ENSG00000088448.11	18.24738398
ENSG00000088451.7	3.949835523
ENSG00000088538.12	0.024285035
ENSG00000088682.10	11.67702902
ENSG00000088727.9	3.399702429
ENSG00000088766.8	17.113229
ENSG00000088808.13	0.474686734
ENSG00000088812.14	2.674827869
ENSG00000088826.14	5.376655059
ENSG00000088832.11	33.03358089
ENSG00000088833.14	17.78496692
ENSG00000088836.9	0.016503312
ENSG00000088854.12	0.990526307
ENSG00000088876.8	1.603637445
ENSG00000088888.14	5.833834536
ENSG00000088930.7	3.806913372
ENSG00000088970.12	11.43514241
ENSG00000088986.7	49.69367765
ENSG00000088992.14	28.5935313
ENSG00000089006.13	15.11982301
ENSG00000089009.12	52.22645187
ENSG00000089022.10	5.50881628
ENSG00000089041.13	0.187688596
ENSG00000089048.11	13.27621866
ENSG00000089050.11	0.667294408
ENSG00000089053.9	41.04141887
ENSG00000089057.11	4.26387545
ENSG00000089060.8	12.91712697
ENSG00000089063.11	8.462214038
ENSG00000089091.13	0.597494431
ENSG00000089094.13	6.93864309
ENSG00000089123.12	2.858353479
ENSG00000089127.9	0.266244691
ENSG00000089154.7	19.37320522
ENSG00000089157.12	177.361374
ENSG00000089159.12	1.170490824
ENSG00000089177.14	0.063408104
ENSG00000089195.11	7.857415911
ENSG00000089220.4	50.02588949
ENSG00000089234.12	5.793680891
ENSG00000089248.6	98.12413728
ENSG00000089280.15	112.2174919
ENSG00000089289.12	4.568927314
ENSG00000089327.11	138.584828
ENSG00000089335.17	2.98781779
ENSG00000089351.11	5.269631726
ENSG00000089356.13	0.006476994
ENSG00000089486.13	0.118800498
ENSG00000089505.14	3.017356771
ENSG00000089558.5	0.588901838
ENSG00000089597.13	52.77551906
ENSG00000089639.7	9.241742604
ENSG00000089682.13	3.779721117
ENSG00000089685.11	8.843880638
ENSG00000089693.7	31.00195057
ENSG00000089775.8	1.016228053
ENSG00000089818.13	11.89242298
ENSG00000089820.12	48.85820733
ENSG00000089876.8	2.038701964
ENSG00000089902.9	7.73317778
ENSG00000089916.14	3.438481672
ENSG00000090006.14	0.22022974
ENSG00000090013.6	6.524965566
ENSG00000090020.7	9.464141383
ENSG00000090054.10	8.614739958
ENSG00000090060.14	21.40128214
ENSG00000090061.14	14.8501293
ENSG00000090097.17	1.182663035
ENSG00000090104.8	0.180922743
ENSG00000090238.8	1.013175238
ENSG00000090263.12	10.04971978
ENSG00000090266.9	7.375857535
ENSG00000090273.10	16.86002944
ENSG00000090316.12	14.97279031
ENSG00000090339.5	2.086859856
ENSG00000090372.11	13.82986786
ENSG00000090376.5	2.080573109
ENSG00000090382.3	196.2412235
ENSG00000090432.6	2.198774344
ENSG00000090447.8	4.1676262
ENSG00000090470.11	14.27171738
ENSG00000090487.7	10.30520761
ENSG00000090520.7	34.87026951
ENSG00000090530.6	0.007742988
ENSG00000090554.9	0.0830699
ENSG00000090581.6	3.615546546
ENSG00000090612.17	2.159579212
ENSG00000090615.9	11.32467713
ENSG00000090621.10	73.11839891
ENSG00000090661.8	0.241330142
ENSG00000090674.12	1.418658524
ENSG00000090686.12	22.25145284
ENSG00000090776.5	0.953355769
ENSG00000090857.10	10.65668603
ENSG00000090861.12	17.37125175
ENSG00000090863.8	9.880818674
ENSG00000090889.11	0.932329142
ENSG00000090905.14	16.49197421
ENSG00000090924.11	0.021861761
ENSG00000090971.4	1.544998667
ENSG00000090975.9	0.524297687
ENSG00000090989.14	1.955996635
ENSG00000091009.7	3.630223439
ENSG00000091039.13	10.76735107
ENSG00000091073.16	2.183720165
ENSG00000091106.15	0.311011505
ENSG00000091127.10	4.424159792
ENSG00000091129.16	0.029987975
ENSG00000091136.10	0.044362753
ENSG00000091140.9	4.860652817
ENSG00000091157.10	9.392190156
ENSG00000091164.9	19.56008513
ENSG00000091317.7	6.600308503
ENSG00000091409.11	0.576908695
ENSG00000091428.14	0.509327064
ENSG00000091436.13	2.903636534
ENSG00000091483.6	6.87600402
ENSG00000091490.7	3.422422113
ENSG00000091527.12	15.95699061
ENSG00000091536.13	0.119190484
ENSG00000091542.8	7.126084591
ENSG00000091592.12	0.658606493
ENSG00000091640.4	7.241378793
ENSG00000091651.5	5.104175666
ENSG00000091732.12	3.852445527
ENSG00000091831.18	0.084274077
ENSG00000091947.6	2.923785295
ENSG00000091986.12	0.024272307
ENSG00000092010.11	9.879857209
ENSG00000092020.7	12.19636684
